series_id,year,period,value,footnote_codes
CUUR0000SEFF,1935,M05,37.7,
CUUR0000SEFF,1935,M06,37.9,
CUUR0000SEFF,1935,M07,35.9,
CUUR0000SEFF,1935,M08,36.4,
CUUR0000SEFF,1935,M09,37.4,
CUUR0000SEFF,1935,M10,36.7,
CUUR0000SEFF,1935,M11,37.0,
CUUR0000SEFF,1935,M12,37.3,
CUUR0000SEFF,1935,M13,36.3,
CUUR0000SEFF,1936,M01,38.4,
CUUR0000SEFF,1936,M02,38.7,
CUUR0000SEFF,1936,M03,38.7,
CUUR0000SEFF,1936,M04,39.3,
CUUR0000SEFF,1936,M05,38.8,
CUUR0000SEFF,1936,M06,37.9,
CUUR0000SEFF,1936,M07,40.6,
CUUR0000SEFF,1936,M08,40.4,
CUUR0000SEFF,1936,M09,39.7,
CUUR0000SEFF,1936,M10,37.4,
CUUR0000SEFF,1936,M11,35.8,
CUUR0000SEFF,1936,M12,35.0,
CUUR0000SEFF,1936,M13,38.4,
CUUR0000SEFF,1937,M01,35.7,
CUUR0000SEFF,1937,M02,36.1,
CUUR0000SEFF,1937,M03,37.0,
CUUR0000SEFF,1937,M04,38.0,
CUUR0000SEFF,1937,M05,38.8,
CUUR0000SEFF,1937,M06,39.3,
CUUR0000SEFF,1937,M07,39.9,
CUUR0000SEFF,1937,M08,42.4,
CUUR0000SEFF,1937,M09,43.3,
CUUR0000SEFF,1937,M10,43.3,
CUUR0000SEFF,1937,M11,42.6,
CUUR0000SEFF,1937,M12,42.1,
CUUR0000SEFF,1937,M13,39.9,
CUUR0000SEFF,1938,M01,42.5,
CUUR0000SEFF,1938,M02,42.1,
CUUR0000SEFF,1938,M03,41.7,
CUUR0000SEFF,1938,M04,42.8,
CUUR0000SEFF,1938,M05,42.9,
CUUR0000SEFF,1938,M06,42.3,
CUUR0000SEFF,1938,M07,40.6,
CUUR0000SEFF,1938,M08,38.8,
CUUR0000SEFF,1938,M09,37.9,
CUUR0000SEFF,1938,M10,35.7,
CUUR0000SEFF,1938,M11,34.5,
CUUR0000SEFF,1938,M12,35.1,
CUUR0000SEFF,1938,M13,39.7,
CUUR0000SEFF,1939,M01,36.5,
CUUR0000SEFF,1939,M02,36.4,
CUUR0000SEFF,1939,M03,36.5,
CUUR0000SEFF,1939,M04,36.8,
CUUR0000SEFF,1939,M05,36.8,
CUUR0000SEFF,1939,M06,36.5,
CUUR0000SEFF,1939,M07,36.3,
CUUR0000SEFF,1939,M08,35.9,
CUUR0000SEFF,1939,M09,35.8,
CUUR0000SEFF,1939,M10,34.1,
CUUR0000SEFF,1939,M11,33.2,
CUUR0000SEFF,1939,M12,32.7,
CUUR0000SEFF,1939,M13,35.6,
CUUR0000SEFF,1940,M01,32.5,
CUUR0000SEFF,1940,M02,33.2,
CUUR0000SEFF,1940,M03,34.2,
CUUR0000SEFF,1940,M04,35.4,
CUUR0000SEFF,1940,M05,38.3,
CUUR0000SEFF,1940,M06,39.6,
CUUR0000SEFF,1940,M07,39.2,
CUUR0000SEFF,1940,M08,37.5,
CUUR0000SEFF,1940,M09,36.7,
CUUR0000SEFF,1940,M10,35.4,
CUUR0000SEFF,1940,M11,34.6,
CUUR0000SEFF,1940,M12,35.4,
CUUR0000SEFF,1940,M13,36.0,
CUUR0000SEFF,1941,M01,37.0,
CUUR0000SEFF,1941,M02,37.9,
CUUR0000SEFF,1941,M03,38.1,
CUUR0000SEFF,1941,M04,39.4,
CUUR0000SEFF,1941,M05,40.2,
CUUR0000SEFF,1941,M06,40.2,
CUUR0000SEFF,1941,M07,39.7,
CUUR0000SEFF,1941,M08,39.2,
CUUR0000SEFF,1941,M09,39.2,
CUUR0000SEFF,1941,M10,38.6,
CUUR0000SEFF,1941,M11,37.7,
CUUR0000SEFF,1941,M12,38.1,
CUUR0000SEFF,1941,M13,38.8,
CUUR0000SEFF,1942,M01,40.7,
CUUR0000SEFF,1942,M02,42.1,
CUUR0000SEFF,1942,M03,42.6,
CUUR0000SEFF,1942,M04,42.6,
CUUR0000SEFF,1942,M05,43.1,
CUUR0000SEFF,1942,M06,46.8,
CUUR0000SEFF,1942,M07,47.8,
CUUR0000SEFF,1942,M08,50.0,
CUUR0000SEFF,1942,M09,50.8,
CUUR0000SEFF,1942,M10,50.5,
CUUR0000SEFF,1942,M11,50.7,
CUUR0000SEFF,1942,M12,51.2,
CUUR0000SEFF,1942,M13,46.6,
CUUR0000SEFF,1943,M01,53.0,
CUUR0000SEFF,1943,M02,54.5,
CUUR0000SEFF,1943,M03,55.0,
CUUR0000SEFF,1943,M04,55.4,
CUUR0000SEFF,1943,M05,56.1,
CUUR0000SEFF,1943,M06,55.9,
CUUR0000SEFF,1943,M07,55.9,
CUUR0000SEFF,1943,M08,55.9,
CUUR0000SEFF,1943,M09,56.1,
CUUR0000SEFF,1943,M10,55.8,
CUUR0000SEFF,1943,M11,55.7,
CUUR0000SEFF,1943,M12,56.4,
CUUR0000SEFF,1943,M13,55.5,
CUUR0000SEFF,1944,M01,56.9,
CUUR0000SEFF,1944,M02,56.9,
CUUR0000SEFF,1944,M03,57.0,
CUUR0000SEFF,1944,M04,57.1,
CUUR0000SEFF,1944,M05,59.2,
CUUR0000SEFF,1944,M06,58.5,
CUUR0000SEFF,1944,M07,57.5,
CUUR0000SEFF,1944,M08,56.9,
CUUR0000SEFF,1944,M09,56.7,
CUUR0000SEFF,1944,M10,56.9,
CUUR0000SEFF,1944,M11,57.1,
CUUR0000SEFF,1944,M12,57.2,
CUUR0000SEFF,1944,M13,57.3,
CUUR0000SEFF,1945,M01,57.8,
CUUR0000SEFF,1945,M02,58.1,
CUUR0000SEFF,1945,M03,58.4,
CUUR0000SEFF,1945,M04,58.6,
CUUR0000SEFF,1945,M05,59.4,
CUUR0000SEFF,1945,M06,59.6,
CUUR0000SEFF,1945,M07,59.3,
CUUR0000SEFF,1945,M08,59.7,
CUUR0000SEFF,1945,M09,59.2,
CUUR0000SEFF,1945,M10,57.9,
CUUR0000SEFF,1945,M11,57.9,
CUUR0000SEFF,1945,M12,58.1,
CUUR0000SEFF,1945,M13,58.7,
CUUR0000SEFF,1946,M01,58.0,
CUUR0000SEFF,1946,M02,57.4,
CUUR0000SEFF,1946,M03,57.0,
CUUR0000SEFF,1946,M04,60.5,
CUUR0000SEFF,1946,M05,61.4,
CUUR0000SEFF,1946,M06,61.8,
CUUR0000SEFF,1946,M07,67.7,
CUUR0000SEFF,1946,M08,66.5,
CUUR0000SEFF,1946,M09,73.2,
CUUR0000SEFF,1946,M10,85.6,
CUUR0000SEFF,1946,M11,71.7,
CUUR0000SEFF,1946,M12,71.9,
CUUR0000SEFF,1946,M13,66.0,
CUUR0000SEFF,1947,M01,70.6,
CUUR0000SEFF,1947,M02,67.0,
CUUR0000SEFF,1947,M03,67.7,
CUUR0000SEFF,1947,M04,67.3,
CUUR0000SEFF,1947,M05,68.2,
CUUR0000SEFF,1947,M06,69.3,
CUUR0000SEFF,1947,M07,69.0,
CUUR0000SEFF,1947,M08,68.5,
CUUR0000SEFF,1947,M09,72.7,
CUUR0000SEFF,1947,M10,72.0,
CUUR0000SEFF,1947,M11,70.1,
CUUR0000SEFF,1947,M12,72.4,
CUUR0000SEFF,1947,M13,69.6,
CUUR0000SEFF,1948,M01,75.9,
CUUR0000SEFF,1948,M02,74.6,
CUUR0000SEFF,1948,M03,73.9,
CUUR0000SEFF,1948,M04,75.3,
CUUR0000SEFF,1948,M05,76.7,
CUUR0000SEFF,1948,M06,78.8,
CUUR0000SEFF,1948,M07,79.5,
CUUR0000SEFF,1948,M08,78.9,
CUUR0000SEFF,1948,M09,79.5,
CUUR0000SEFF,1948,M10,77.5,
CUUR0000SEFF,1948,M11,76.1,
CUUR0000SEFF,1948,M12,79.0,
CUUR0000SEFF,1948,M13,77.1,
CUUR0000SEFF,1949,M01,79.3,
CUUR0000SEFF,1949,M02,75.6,
CUUR0000SEFF,1949,M03,75.6,
CUUR0000SEFF,1949,M04,76.4,
CUUR0000SEFF,1949,M05,72.4,
CUUR0000SEFF,1949,M06,70.0,
CUUR0000SEFF,1949,M07,69.4,
CUUR0000SEFF,1949,M08,72.7,
CUUR0000SEFF,1949,M09,73.1,
CUUR0000SEFF,1949,M10,70.1,
CUUR0000SEFF,1949,M11,70.1,
CUUR0000SEFF,1949,M12,68.1,
CUUR0000SEFF,1949,M13,72.7,
CUUR0000SEFF,1950,M01,60.3,
CUUR0000SEFF,1950,M02,62.6,
CUUR0000SEFF,1950,M03,68.6,
CUUR0000SEFF,1950,M04,71.3,
CUUR0000SEFF,1950,M05,70.0,
CUUR0000SEFF,1950,M06,70.3,
CUUR0000SEFF,1950,M07,72.1,
CUUR0000SEFF,1950,M08,76.8,
CUUR0000SEFF,1950,M09,75.7,
CUUR0000SEFF,1950,M10,71.1,
CUUR0000SEFF,1950,M11,68.4,
CUUR0000SEFF,1950,M12,68.1,
CUUR0000SEFF,1950,M13,69.6,
CUUR0000SEFF,1951,M01,70.0,
CUUR0000SEFF,1951,M02,73.3,
CUUR0000SEFF,1951,M03,75.6,
CUUR0000SEFF,1951,M04,75.5,
CUUR0000SEFF,1951,M05,75.7,
CUUR0000SEFF,1951,M06,72.6,
CUUR0000SEFF,1951,M07,74.2,
CUUR0000SEFF,1951,M08,73.8,
CUUR0000SEFF,1951,M09,74.1,
CUUR0000SEFF,1951,M10,71.7,
CUUR0000SEFF,1951,M11,69.9,
CUUR0000SEFF,1951,M12,69.0,
CUUR0000SEFF,1951,M13,73.0,
CUUR0000SEFF,1952,M01,73.1,
CUUR0000SEFF,1952,M02,75.0,
CUUR0000SEFF,1952,M03,72.4,
CUUR0000SEFF,1952,M04,71.7,
CUUR0000SEFF,1952,M05,66.7,
CUUR0000SEFF,1952,M06,69.0,
CUUR0000SEFF,1952,M07,71.2,
CUUR0000SEFF,1952,M08,75.1,
CUUR0000SEFF,1952,M09,76.7,
CUUR0000SEFF,1952,M10,73.3,
CUUR0000SEFF,1952,M11,75.9,
CUUR0000SEFF,1952,M12,78.5,
CUUR0000SEFF,1952,M13,73.2,
CUUR0000SEFF,1953,M01,75.1,
CUUR0000SEFF,1953,M02,72.3,
CUUR0000SEFF,1953,M03,72.2,
CUUR0000SEFF,1953,M04,71.5,
CUUR0000SEFF,1953,M05,71.3,
CUUR0000SEFF,1953,M06,69.5,
CUUR0000SEFF,1953,M07,71.2,
CUUR0000SEFF,1953,M08,72.5,
CUUR0000SEFF,1953,M09,72.1,
CUUR0000SEFF,1953,M10,70.8,
CUUR0000SEFF,1953,M11,69.4,
CUUR0000SEFF,1953,M12,68.9,
CUUR0000SEFF,1953,M13,71.4,
CUUR0000SEFF,1954,M01,67.4,
CUUR0000SEFF,1954,M02,65.6,
CUUR0000SEFF,1954,M03,65.5,
CUUR0000SEFF,1954,M04,66.7,
CUUR0000SEFF,1954,M05,64.3,
CUUR0000SEFF,1954,M06,65.2,
CUUR0000SEFF,1954,M07,66.1,
CUUR0000SEFF,1954,M08,66.3,
CUUR0000SEFF,1954,M09,65.1,
CUUR0000SEFF,1954,M10,60.7,
CUUR0000SEFF,1954,M11,61.2,
CUUR0000SEFF,1954,M12,59.0,
CUUR0000SEFF,1954,M13,64.5,
CUUR0000SEFF,1955,M01,62.3,
CUUR0000SEFF,1955,M02,66.4,
CUUR0000SEFF,1955,M03,71.5,
CUUR0000SEFF,1955,M04,74.1,
CUUR0000SEFF,1955,M05,68.7,
CUUR0000SEFF,1955,M06,69.9,
CUUR0000SEFF,1955,M07,69.0,
CUUR0000SEFF,1955,M08,69.7,
CUUR0000SEFF,1955,M09,68.8,
CUUR0000SEFF,1955,M10,63.6,
CUUR0000SEFF,1955,M11,61.5,
CUUR0000SEFF,1955,M12,59.6,
CUUR0000SEFF,1955,M13,67.1,
CUUR0000SEFF,1956,M01,59.9,
CUUR0000SEFF,1956,M02,61.2,
CUUR0000SEFF,1956,M03,60.9,
CUUR0000SEFF,1956,M04,59.7,
CUUR0000SEFF,1956,M05,60.0,
CUUR0000SEFF,1956,M06,59.0,
CUUR0000SEFF,1956,M07,62.0,
CUUR0000SEFF,1956,M08,59.6,
CUUR0000SEFF,1956,M09,57.5,
CUUR0000SEFF,1956,M10,56.1,
CUUR0000SEFF,1956,M11,54.9,
CUUR0000SEFF,1956,M12,54.6,
CUUR0000SEFF,1956,M13,58.8,
CUUR0000SEFF,1957,M01,55.5,
CUUR0000SEFF,1957,M02,58.4,
CUUR0000SEFF,1957,M03,58.8,
CUUR0000SEFF,1957,M04,57.9,
CUUR0000SEFF,1957,M05,57.7,
CUUR0000SEFF,1957,M06,59.2,
CUUR0000SEFF,1957,M07,60.9,
CUUR0000SEFF,1957,M08,60.9,
CUUR0000SEFF,1957,M09,57.4,
CUUR0000SEFF,1957,M10,54.0,
CUUR0000SEFF,1957,M11,53.5,
CUUR0000SEFF,1957,M12,54.3,
CUUR0000SEFF,1957,M13,57.3,
CUUR0000SEFF,1958,M01,56.3,
CUUR0000SEFF,1958,M02,58.3,
CUUR0000SEFF,1958,M03,61.1,
CUUR0000SEFF,1958,M04,58.6,
CUUR0000SEFF,1958,M05,59.7,
CUUR0000SEFF,1958,M06,59.9,
CUUR0000SEFF,1958,M07,59.6,
CUUR0000SEFF,1958,M08,56.8,
CUUR0000SEFF,1958,M09,54.2,
CUUR0000SEFF,1958,M10,52.3,
CUUR0000SEFF,1958,M11,52.5,
CUUR0000SEFF,1958,M12,50.5,
CUUR0000SEFF,1958,M13,56.7,
CUUR0000SEFF,1959,M01,52.7,
CUUR0000SEFF,1959,M02,53.5,
CUUR0000SEFF,1959,M03,53.6,
CUUR0000SEFF,1959,M04,52.5,
CUUR0000SEFF,1959,M05,51.8,
CUUR0000SEFF,1959,M06,50.9,
CUUR0000SEFF,1959,M07,52.1,
CUUR0000SEFF,1959,M08,51.1,
CUUR0000SEFF,1959,M09,51.2,
CUUR0000SEFF,1959,M10,49.9,
CUUR0000SEFF,1959,M11,50.1,
CUUR0000SEFF,1959,M12,50.3,
CUUR0000SEFF,1959,M13,51.6,
CUUR0000SEFF,1960,M01,52.2,
CUUR0000SEFF,1960,M02,53.0,
CUUR0000SEFF,1960,M03,54.3,
CUUR0000SEFF,1960,M04,54.1,
CUUR0000SEFF,1960,M05,52.9,
CUUR0000SEFF,1960,M06,52.5,
CUUR0000SEFF,1960,M07,53.9,
CUUR0000SEFF,1960,M08,52.9,
CUUR0000SEFF,1960,M09,52.0,
CUUR0000SEFF,1960,M10,50.5,
CUUR0000SEFF,1960,M11,50.9,
CUUR0000SEFF,1960,M12,50.5,
CUUR0000SEFF,1960,M13,52.5,
CUUR0000SEFF,1961,M01,51.2,
CUUR0000SEFF,1961,M02,52.2,
CUUR0000SEFF,1961,M03,52.3,
CUUR0000SEFF,1961,M04,51.0,
CUUR0000SEFF,1961,M05,47.8,
CUUR0000SEFF,1961,M06,45.1,
CUUR0000SEFF,1961,M07,45.3,
CUUR0000SEFF,1961,M08,45.7,
CUUR0000SEFF,1961,M09,44.7,
CUUR0000SEFF,1961,M10,44.1,
CUUR0000SEFF,1961,M11,43.7,
CUUR0000SEFF,1961,M12,45.6,
CUUR0000SEFF,1961,M13,47.4,
CUUR0000SEFF,1962,M01,49.7,
CUUR0000SEFF,1962,M02,52.5,
CUUR0000SEFF,1962,M03,52.4,
CUUR0000SEFF,1962,M04,49.5,
CUUR0000SEFF,1962,M05,48.7,
CUUR0000SEFF,1962,M06,49.1,
CUUR0000SEFF,1962,M07,48.6,
CUUR0000SEFF,1962,M08,49.6,
CUUR0000SEFF,1962,M09,51.4,
CUUR0000SEFF,1962,M10,50.3,
CUUR0000SEFF,1962,M11,51.1,
CUUR0000SEFF,1962,M12,47.9,
CUUR0000SEFF,1962,M13,50.1,
CUUR0000SEFF,1963,M01,49.7,
CUUR0000SEFF,1963,M02,50.3,
CUUR0000SEFF,1963,M03,50.3,
CUUR0000SEFF,1963,M04,49.6,
CUUR0000SEFF,1963,M05,48.9,
CUUR0000SEFF,1963,M06,49.4,
CUUR0000SEFF,1963,M07,49.1,
CUUR0000SEFF,1963,M08,48.7,
CUUR0000SEFF,1963,M09,49.1,
CUUR0000SEFF,1963,M10,48.9,
CUUR0000SEFF,1963,M11,48.9,
CUUR0000SEFF,1963,M12,49.1,
CUUR0000SEFF,1963,M13,49.3,
CUUR0000SEFF,1964,M01,48.3,
CUUR0000SEFF,1964,M02,48.1,
CUUR0000SEFF,1964,M03,47.8,
CUUR0000SEFF,1964,M04,47.3,
CUUR0000SEFF,1964,M05,47.3,
CUUR0000SEFF,1964,M06,48.3,
CUUR0000SEFF,1964,M07,49.2,
CUUR0000SEFF,1964,M08,48.3,
CUUR0000SEFF,1964,M09,48.5,
CUUR0000SEFF,1964,M10,48.7,
CUUR0000SEFF,1964,M11,48.5,
CUUR0000SEFF,1964,M12,48.6,
CUUR0000SEFF,1964,M13,48.2,
CUUR0000SEFF,1965,M01,47.9,
CUUR0000SEFF,1965,M02,49.2,
CUUR0000SEFF,1965,M03,49.1,
CUUR0000SEFF,1965,M04,49.1,
CUUR0000SEFF,1965,M05,48.3,
CUUR0000SEFF,1965,M06,51.6,
CUUR0000SEFF,1965,M07,51.4,
CUUR0000SEFF,1965,M08,51.0,
CUUR0000SEFF,1965,M09,50.8,
CUUR0000SEFF,1965,M10,49.4,
CUUR0000SEFF,1965,M11,49.4,
CUUR0000SEFF,1965,M12,49.4,
CUUR0000SEFF,1965,M13,49.7,
CUUR0000SEFF,1966,M01,49.8,
CUUR0000SEFF,1966,M02,53.9,
CUUR0000SEFF,1966,M03,54.8,
CUUR0000SEFF,1966,M04,54.5,
CUUR0000SEFF,1966,M05,53.0,
CUUR0000SEFF,1966,M06,53.2,
CUUR0000SEFF,1966,M07,53.6,
CUUR0000SEFF,1966,M08,53.3,
CUUR0000SEFF,1966,M09,53.0,
CUUR0000SEFF,1966,M10,51.0,
CUUR0000SEFF,1966,M11,49.6,
CUUR0000SEFF,1966,M12,49.2,
CUUR0000SEFF,1966,M13,52.4,
CUUR0000SEFF,1967,M01,48.3,
CUUR0000SEFF,1967,M02,50.0,
CUUR0000SEFF,1967,M03,49.6,
CUUR0000SEFF,1967,M04,49.5,
CUUR0000SEFF,1967,M05,49.4,
CUUR0000SEFF,1967,M06,48.1,
CUUR0000SEFF,1967,M07,49.7,
CUUR0000SEFF,1967,M08,49.7,
CUUR0000SEFF,1967,M09,50.1,
CUUR0000SEFF,1967,M10,48.3,
CUUR0000SEFF,1967,M11,47.9,
CUUR0000SEFF,1967,M12,48.3,
CUUR0000SEFF,1967,M13,49.1,
CUUR0000SEFF,1968,M01,48.8,
CUUR0000SEFF,1968,M02,48.6,
CUUR0000SEFF,1968,M03,52.1,
CUUR0000SEFF,1968,M04,51.2,
CUUR0000SEFF,1968,M05,50.3,
CUUR0000SEFF,1968,M06,50.5,
CUUR0000SEFF,1968,M07,50.6,
CUUR0000SEFF,1968,M08,51.7,
CUUR0000SEFF,1968,M09,52.2,
CUUR0000SEFF,1968,M10,51.0,
CUUR0000SEFF,1968,M11,50.3,
CUUR0000SEFF,1968,M12,50.1,
CUUR0000SEFF,1968,M13,50.6,
CUUR0000SEFF,1969,M01,50.1,
CUUR0000SEFF,1969,M02,51.0,
CUUR0000SEFF,1969,M03,52.0,
CUUR0000SEFF,1969,M04,52.6,
CUUR0000SEFF,1969,M05,51.5,
CUUR0000SEFF,1969,M06,53.7,
CUUR0000SEFF,1969,M07,55.4,
CUUR0000SEFF,1969,M08,56.0,
CUUR0000SEFF,1969,M09,56.3,
CUUR0000SEFF,1969,M10,54.2,
CUUR0000SEFF,1969,M11,54.7,
CUUR0000SEFF,1969,M12,54.1,
CUUR0000SEFF,1969,M13,53.5,
CUUR0000SEFF,1970,M01,54.9,
CUUR0000SEFF,1970,M02,54.7,
CUUR0000SEFF,1970,M03,54.1,
CUUR0000SEFF,1970,M04,53.6,
CUUR0000SEFF,1970,M05,53.6,
CUUR0000SEFF,1970,M06,53.8,
CUUR0000SEFF,1970,M07,53.9,
CUUR0000SEFF,1970,M08,52.8,
CUUR0000SEFF,1970,M09,51.8,
CUUR0000SEFF,1970,M10,51.7,
CUUR0000SEFF,1970,M11,50.7,
CUUR0000SEFF,1970,M12,53.0,
CUUR0000SEFF,1970,M13,53.2,
CUUR0000SEFF,1971,M01,52.2,
CUUR0000SEFF,1971,M02,51.8,
CUUR0000SEFF,1971,M03,52.9,
CUUR0000SEFF,1971,M04,52.7,
CUUR0000SEFF,1971,M05,52.9,
CUUR0000SEFF,1971,M06,54.8,
CUUR0000SEFF,1971,M07,55.0,
CUUR0000SEFF,1971,M08,55.0,
CUUR0000SEFF,1971,M09,55.1,
CUUR0000SEFF,1971,M10,54.0,
CUUR0000SEFF,1971,M11,53.1,
CUUR0000SEFF,1971,M12,52.8,
CUUR0000SEFF,1971,M13,53.5,
CUUR0000SEFF,1972,M01,53.2,
CUUR0000SEFF,1972,M02,54.3,
CUUR0000SEFF,1972,M03,54.8,
CUUR0000SEFF,1972,M04,53.7,
CUUR0000SEFF,1972,M05,53.2,
CUUR0000SEFF,1972,M06,53.5,
CUUR0000SEFF,1972,M07,54.9,
CUUR0000SEFF,1972,M08,54.3,
CUUR0000SEFF,1972,M09,55.3,
CUUR0000SEFF,1972,M10,55.0,
CUUR0000SEFF,1972,M11,54.1,
CUUR0000SEFF,1972,M12,54.1,
CUUR0000SEFF,1972,M13,54.2,
CUUR0000SEFF,1973,M01,57.0,
CUUR0000SEFF,1973,M02,59.3,
CUUR0000SEFF,1973,M03,74.0,
CUUR0000SEFF,1973,M04,73.7,
CUUR0000SEFF,1973,M05,73.8,
CUUR0000SEFF,1973,M06,74.0,
CUUR0000SEFF,1973,M07,75.9,
CUUR0000SEFF,1973,M08,110.7,
CUUR0000SEFF,1973,M09,91.3,
CUUR0000SEFF,1973,M10,77.4,
CUUR0000SEFF,1973,M11,73.5,
CUUR0000SEFF,1973,M12,71.6,
CUUR0000SEFF,1973,M13,76.0,
CUUR0000SEFF,1974,M01,77.1,
CUUR0000SEFF,1974,M02,75.9,
CUUR0000SEFF,1974,M03,74.6,
CUUR0000SEFF,1974,M04,72.2,
CUUR0000SEFF,1974,M05,68.1,
CUUR0000SEFF,1974,M06,66.7,
CUUR0000SEFF,1974,M07,66.9,
CUUR0000SEFF,1974,M08,68.8,
CUUR0000SEFF,1974,M09,72.7,
CUUR0000SEFF,1974,M10,72.2,
CUUR0000SEFF,1974,M11,74.1,
CUUR0000SEFF,1974,M12,76.0,
CUUR0000SEFF,1974,M13,72.1,
CUUR0000SEFF,1975,M01,75.0,
CUUR0000SEFF,1975,M02,74.6,
CUUR0000SEFF,1975,M03,74.5,
CUUR0000SEFF,1975,M04,73.1,
CUUR0000SEFF,1975,M05,73.5,
CUUR0000SEFF,1975,M06,77.4,
CUUR0000SEFF,1975,M07,84.8,
CUUR0000SEFF,1975,M08,85.6,
CUUR0000SEFF,1975,M09,87.0,
CUUR0000SEFF,1975,M10,84.2,
CUUR0000SEFF,1975,M11,84.0,
CUUR0000SEFF,1975,M12,82.7,
CUUR0000SEFF,1975,M13,79.7,
CUUR0000SEFF,1976,M01,80.8,
CUUR0000SEFF,1976,M02,78.5,
CUUR0000SEFF,1976,M03,77.4,
CUUR0000SEFF,1976,M04,77.6,
CUUR0000SEFF,1976,M05,76.2,
CUUR0000SEFF,1976,M06,78.9,
CUUR0000SEFF,1976,M07,79.5,
CUUR0000SEFF,1976,M08,77.7,
CUUR0000SEFF,1976,M09,76.1,
CUUR0000SEFF,1976,M10,73.2,
CUUR0000SEFF,1976,M11,70.9,
CUUR0000SEFF,1976,M12,70.7,
CUUR0000SEFF,1976,M13,76.4,
CUUR0000SEFF,1977,M01,70.9,
CUUR0000SEFF,1977,M02,75.1,
CUUR0000SEFF,1977,M03,77.7,
CUUR0000SEFF,1977,M04,77.4,
CUUR0000SEFF,1977,M05,77.4,
CUUR0000SEFF,1977,M06,77.4,
CUUR0000SEFF,1977,M07,79.1,
CUUR0000SEFF,1977,M08,79.1,
CUUR0000SEFF,1977,M09,78.7,
CUUR0000SEFF,1977,M10,77.8,
CUUR0000SEFF,1977,M11,77.3,
CUUR0000SEFF,1977,M12,75.4,
CUUR0000SEFF,1977,M13,76.9,
CUUR0000SEFF,1978,M01,77.3,
CUUR0000SEFF,1978,M02,79.3,
CUUR0000SEFF,1978,M03,80.5,
CUUR0000SEFF,1978,M04,83.1,
CUUR0000SEFF,1978,M05,84.0,
CUUR0000SEFF,1978,M06,87.6,
CUUR0000SEFF,1978,M07,90.9,
CUUR0000SEFF,1978,M08,87.9,
CUUR0000SEFF,1978,M09,87.3,
CUUR0000SEFF,1978,M10,87.0,
CUUR0000SEFF,1978,M11,86.4,
CUUR0000SEFF,1978,M12,87.2,
CUUR0000SEFF,1978,M13,84.9,
CUUR0000SEFF,1979,M01,89.0,
CUUR0000SEFF,1979,M02,91.2,
CUUR0000SEFF,1979,M03,93.2,
CUUR0000SEFF,1979,M04,93.2,
CUUR0000SEFF,1979,M05,92.3,
CUUR0000SEFF,1979,M06,91.9,
CUUR0000SEFF,1979,M07,91.4,
CUUR0000SEFF,1979,M08,86.9,
CUUR0000SEFF,1979,M09,85.8,
CUUR0000SEFF,1979,M10,83.6,
CUUR0000SEFF,1979,M11,84.2,
CUUR0000SEFF,1979,M12,86.5,
CUUR0000SEFF,1979,M13,89.1,
CUUR0000SEFF,1980,M01,92.2,
CUUR0000SEFF,1980,M02,89.6,
CUUR0000SEFF,1980,M03,88.7,
CUUR0000SEFF,1980,M04,87.0,
CUUR0000SEFF,1980,M05,86.7,
CUUR0000SEFF,1980,M06,87.3,
CUUR0000SEFF,1980,M07,92.2,
CUUR0000SEFF,1980,M08,97.0,
CUUR0000SEFF,1980,M09,100.7,
CUUR0000SEFF,1980,M10,102.7,
CUUR0000SEFF,1980,M11,100.2,
CUUR0000SEFF,1980,M12,99.5,
CUUR0000SEFF,1980,M13,93.7,
CUUR0000SEFF,1981,M01,99.4,
CUUR0000SEFF,1981,M02,100.0,
CUUR0000SEFF,1981,M03,99.0,
CUUR0000SEFF,1981,M04,96.6,
CUUR0000SEFF,1981,M05,95.6,
CUUR0000SEFF,1981,M06,96.6,
CUUR0000SEFF,1981,M07,100.5,
CUUR0000SEFF,1981,M08,99.2,
CUUR0000SEFF,1981,M09,98.0,
CUUR0000SEFF,1981,M10,96.5,
CUUR0000SEFF,1981,M11,94.4,
CUUR0000SEFF,1981,M12,94.1,
CUUR0000SEFF,1981,M13,97.5,
CUUR0000SEFF,1982,M01,95.3,
CUUR0000SEFF,1982,M02,96.1,
CUUR0000SEFF,1982,M03,95.6,
CUUR0000SEFF,1982,M04,94.9,
CUUR0000SEFF,1982,M05,96.2,
CUUR0000SEFF,1982,M06,97.0,
CUUR0000SEFF,1982,M07,98.0,
CUUR0000SEFF,1982,M08,96.3,
CUUR0000SEFF,1982,M09,96.3,
CUUR0000SEFF,1982,M10,95.9,
CUUR0000SEFF,1982,M11,94.3,
CUUR0000SEFF,1982,M12,93.5,
CUUR0000SEFF,1982,M13,95.8,
CUUR0000SEFF,1983,M01,93.9,
CUUR0000SEFF,1983,M02,95.2,
CUUR0000SEFF,1983,M03,95.1,
CUUR0000SEFF,1983,M04,93.8,
CUUR0000SEFF,1983,M05,94.3,
CUUR0000SEFF,1983,M06,95.0,
CUUR0000SEFF,1983,M07,97.3,
CUUR0000SEFF,1983,M08,98.4,
CUUR0000SEFF,1983,M09,100.3,
CUUR0000SEFF,1983,M10,98.0,
CUUR0000SEFF,1983,M11,99.0,
CUUR0000SEFF,1983,M12,103.0,
CUUR0000SEFF,1983,M13,97.0,
CUUR0000SEFF,1984,M01,106.8,
CUUR0000SEFF,1984,M02,110.7,
